epis;0
0;94
1;501
2;501
3;88
4;168
5;501
6;178
7;76
8;327
9;501
10;52
11;501
12;56
13;359
14;95
15;93
16;126
17;67
18;161
19;227
20;354
21;151
22;79
23;271
24;218
25;205
26;386
27;61
28;302
29;451
30;47
31;211
32;120
33;106
34;65
35;271
36;115
37;164
38;82
39;459
40;187
41;218
42;85
43;261
44;162
45;211
46;86
47;156
48;161
49;131
50;501
51;350
52;215
53;126
54;501
55;501
56;117
57;315
58;78
59;268
60;278
61;218
62;67
63;399
64;322
65;115
66;136
67;155
68;501
69;33
70;355
71;326
72;183
73;74
74;37
75;87
76;101
77;68
78;398
79;501
80;137
81;149
82;110
83;62
84;64
85;119
86;248
87;126
88;83
89;69
90;35
91;36
92;48
93;205
94;80
95;253
96;83
97;89
98;64
99;100
100;91
101;144
102;141
103;162
104;100
105;120
106;138
107;117
108;61
109;81
110;40
111;60
112;124
113;58
114;57
115;62
116;105
117;105
118;156
119;64
120;72
121;74
122;128
123;118
124;214
125;131
126;301
127;127
128;98
129;268
130;195
131;154
132;199
133;107
134;194
135;175
136;117
137;91
138;126
139;78
140;119
141;94
142;243
143;242
144;241
145;62
146;158
147;31
148;130
149;186
150;236
151;112
152;92
153;116
154;501
155;242
156;126
157;295
158;119
159;155
160;144
161;129
162;92
163;192
164;67
165;79
166;501
167;501
168;157
169;501
170;51
171;89
172;33
173;116
174;368
175;401
176;94
177;83
178;175
179;136
180;323
181;274
182;307
183;90
184;55
185;90
186;192
187;470
188;278
189;95
190;493
191;69
192;288
193;284
194;256
195;501
196;65
197;501
198;199
199;75
200;118
201;68
202;248
203;150
204;188
205;159
206;65
207;39
208;44
209;54
210;63
211;35
212;27
213;88
214;50
215;105
216;138
217;32
218;60
219;150
220;105
221;108
222;55
223;65
224;48
225;198
226;95
227;78
228;207
229;170
230;39
231;23
232;27
233;33
234;106
235;87
236;321
237;36
238;31
239;57
240;68
241;151
242;130
243;147
244;67
245;135
246;55
247;60
248;182
249;30
250;67
251;162
252;81
253;219
254;286
255;180
256;168
257;63
258;341
259;63
260;452
261;501
262;501
263;49
264;103
265;53
266;49
267;236
268;492
269;19
270;41
271;30
272;28
273;15
274;31
275;25
276;51
277;28
278;66
279;30
280;81
281;33
282;29
283;21
284;32
285;106
286;75
287;425
288;501
289;501
290;80
291;136
292;26
293;55
294;47
295;41
296;24
297;15
298;27
299;46
300;211
301;40
302;35
303;56
304;100
305;67
306;35
307;16
308;33
309;60
310;41
311;49
312;69
313;101
314;75
315;36
316;78
317;163
318;39
319;46
320;64
321;201
322;31
323;50
324;17
325;33
326;398
327;31
328;21
329;34
330;105
331;25
332;19
333;30
334;18
335;37
336;19
337;16
338;23
339;20
340;44
341;35
342;17
343;18
344;82
345;16
346;15
347;20
348;16
349;20
350;18
351;25
352;40
353;15
354;16
355;46
356;17
357;19
358;14
359;17
360;22
361;68
362;30
363;20
364;103
365;210
366;266
367;34
368;31
369;24
370;31
371;41
372;29
373;30
374;61
375;44
376;27
377;91
378;70
379;21
380;84
381;42
382;66
383;35
384;45
385;53
386;20
387;40
388;16
389;30
390;16
391;17
392;30
393;441
394;60
395;57
396;27
397;19
398;15
399;19
400;29
401;16
402;27
403;62
404;20
405;66
406;30
407;73
408;24
409;75
410;501
411;339
412;173
413;59
414;50
415;69
416;116
417;57
418;34
419;205
420;24
421;87
422;155
423;250
424;322
425;80
426;129
427;211
428;48
429;29
430;29
431;79
432;180
433;105
434;167
435;17
436;131
437;293
438;28
439;114
440;138
441;40
442;18
443;46
444;22
445;17
446;40
447;20
448;33
449;22
450;19
451;125
452;59
453;120
454;17
455;17
456;21
457;123
458;185
459;39
460;27
461;38
462;17
463;18
464;19
465;36
466;15
467;16
468;18
469;94
470;36
471;25
472;38
473;109
474;52
475;22
476;16
477;18
478;15
479;14
480;116
481;501
482;268
483;40
484;36
485;16
486;17
487;20
488;20
489;16
490;51
491;17
492;15
493;19
494;16
495;158
496;50
497;22
498;22
499;61
500;19
501;26
502;26
503;23
504;22
505;18
506;32
507;19
508;17
509;15
510;16
511;266
512;15
513;27
514;21
515;16
516;18
517;16
518;17
519;14
520;28
521;22
522;48
523;273
524;337
525;87
526;501
