epis;0
0;494
1;501
2;501
3;370
4;501
5;132
6;101
7;339
8;230
9;257
10;501
11;244
12;501
13;484
14;148
15;501
16;313
17;501
18;396
19;282
20;49
21;137
22;494
23;404
24;150
25;248
26;149
27;70
28;501
29;501
30;88
31;231
32;121
33;139
34;93
35;279
36;394
37;186
38;166
39;115
40;86
41;378
42;169
43;215
44;494
45;167
46;44
47;101
48;151
49;152
50;327
51;203
52;387
53;109
54;320
55;292
56;111
57;89
58;150
59;186
60;280
61;222
62;252
63;86
64;115
65;184
66;135
67;107
68;254
69;105
70;218
71;177
72;137
73;138
74;115
75;127
76;152
77;189
78;116
79;87
80;187
81;157
82;146
83;181
84;360
85;155
86;99
87;282
88;171
89;81
90;142
91;96
92;191
93;172
94;237
95;135
96;113
97;84
98;147
99;127
100;99
101;145
102;47
103;179
104;80
105;254
106;113
107;154
108;132
109;136
110;66
111;112
112;167
113;139
114;106
115;74
116;72
117;78
118;180
119;101
120;72
121;80
122;47
123;71
124;50
125;57
126;73
127;70
128;90
129;73
130;60
131;189
132;102
133;59
134;153
135;74
136;152
137;76
138;62
139;117
140;112
141;132
142;66
143;88
144;59
145;115
146;53
147;72
148;55
149;56
150;90
151;63
152;35
153;89
154;73
155;74
156;136
157;125
158;66
159;70
160;41
161;164
162;94
163;56
164;69
165;68
166;105
167;54
168;73
169;83
170;74
171;267
172;91
173;161
174;54
175;84
176;140
177;82
178;53
179;120
180;224
181;77
182;55
183;48
184;55
185;38
186;60
187;69
188;101
189;128
190;56
191;41
192;130
193;58
194;41
195;144
196;47
197;39
198;74
199;48
200;98
201;69
202;121
203;123
204;52
205;89
206;78
207;77
208;59
209;84
210;94
211;75
212;48
213;74
214;99
215;70
216;70
217;89
218;39
219;146
220;162
221;60
222;61
223;55
224;59
225;127
226;175
227;127
228;105
229;165
230;80
231;180
232;222
233;117
234;369
235;182
236;116
237;170
238;49
239;73
240;60
241;84
242;64
243;216
244;71
245;134
246;76
247;111
248;97
249;52
250;79
251;60
252;90
253;131
254;79
255;91
256;111
257;61
258;157
259;95
260;49
261;71
262;42
263;146
264;38
265;32
266;39
267;59
268;52
269;80
270;94
271;84
272;75
273;93
274;47
275;90
276;107
277;37
278;39
279;161
280;91
281;59
282;153
283;47
284;43
285;72
286;53
287;81
288;58
289;66
290;63
291;167
292;45
293;45
294;37
295;44
296;47
297;101
298;32
299;30
300;52
301;47
302;49
303;42
304;53
305;33
306;41
307;32
308;30
309;105
310;41
311;47
312;73
313;42
314;61
315;69
316;43
317;33
318;94
319;38
320;20
321;43
322;40
323;62
324;35
325;43
326;31
327;29
328;31
329;36
330;251
331;92
332;25
333;104
334;72
335;185
336;130
337;43
338;83
339;81
340;36
341;53
342;50
343;32
344;133
345;27
346;59
347;59
348;72
349;67
350;47
351;30
352;54
353;81
354;27
355;27
356;49
357;41
358;54
359;48
360;33
361;87
362;102
363;48
364;43
365;49
366;53
367;39
368;94
369;38
370;47
371;42
372;36
373;31
374;24
375;41
376;72
377;29
378;39
379;68
380;67
381;44
382;122
383;35
384;58
385;37
386;55
387;335
388;40
389;45
390;72
391;49
392;71
393;125
394;28
395;76
396;105
397;30
398;29
399;35
400;34
401;52
402;115
403;27
404;81
405;70
406;27
407;31
408;27
409;34
410;26
411;29
412;24
413;31
414;25
415;32
416;30
417;31
418;33
419;29
420;35
421;36
422;29
423;97
424;32
425;129
426;31
427;28
428;40
429;26
430;34
431;59
432;93
433;31
434;26
435;62
436;28
437;48
438;25
439;24
440;34
441;80
442;77
443;141
444;127
445;31
446;268
447;42
448;87
449;34
450;43
451;34
452;79
453;32
454;36
455;41
456;42
457;73
458;45
459;42
460;28
461;31
462;29
463;34
464;27
465;97
466;36
467;30
468;25
469;35
470;49
471;69
472;27
473;40
474;31
475;28
476;77
477;94
478;43
479;46
480;51
481;30
482;67
483;58
484;25
485;28
486;189
487;243
488;83
489;36
490;30
491;37
492;37
493;57
494;50
495;73
496;73
497;114
498;37
499;129
500;42
501;103
502;29
503;25
504;30
505;87
506;39
507;36
508;125
509;59
510;194
511;62
512;70
513;62
514;32
515;58
516;28
517;38
518;36
519;35
520;32
521;52
522;35
523;62
524;25
525;34
526;50
527;28
528;33
529;35
530;38
531;50
532;50
533;54
534;57
535;28
536;306
537;107
538;41
539;65
540;32
541;29
542;35
543;40
544;29
545;38
546;26
547;23
548;29
549;43
550;31
551;30
552;64
553;30
554;29
555;28
556;30
557;53
558;25
559;27
560;37
561;31
562;29
563;27
564;42
565;28
566;37
567;37
568;29
569;28
570;33
571;34
572;31
573;32
574;33
575;31
576;26
577;29
578;40
579;77
580;24
581;32
582;32
583;57
584;33
585;33
586;61
587;35
588;34
589;32
590;28
591;30
592;19
593;29
594;28
595;56
596;29
597;35
598;25
599;24
600;27
601;33
602;65
603;38
604;44
605;79
606;30
607;50
608;35
609;35
610;24
611;29
612;39
613;35
614;26
615;30
616;41
617;205
618;31
619;35
620;27
621;33
622;31
623;34
624;35
625;25
626;28
627;31
628;24
629;26
630;147
631;38
632;35
633;46
634;27
635;30
636;24
637;200
638;95
639;17
640;148
641;36
642;32
643;76
644;37
645;163
646;45
647;107
648;32
649;33
650;43
651;31
652;30
653;36
654;28
655;39
656;33
657;39
658;43
659;190
660;52
661;95
662;139
663;102
664;35
665;34
666;37
667;29
668;85
669;27
670;73
671;30
672;31
673;31
674;30
675;26
676;32
677;23
678;57
679;39
680;37
681;29
682;28
683;26
684;24
685;29
686;30
687;26
688;29
689;29
690;25
691;46
692;25
693;24
694;31
695;35
696;34
697;31
698;36
699;28
700;38
701;22
702;25
703;26
704;30
705;27
706;28
707;33
708;22
709;46
710;32
711;31
712;40
713;166
714;33
715;30
716;27
717;27
718;24
719;27
720;25
721;36
722;27
723;28
724;32
725;51
726;28
727;43
728;33
729;28
730;37
731;29
732;114
733;56
734;41
735;32
736;94
737;37
738;32
739;37
740;55
741;28
742;36
743;32
744;32
745;45
746;31
747;27
748;39
749;48
