epis;0
0;-946.5
1;-792.8
2;-216.8
3;-213.4
4;-221.4
5;121.1
6;-78.7
7;282.5
8;249.0
9;259.7
10;369.0
11;502.3
12;464.4
13;412.2
14;557.9
15;573.7
16;612.4
17;672.1
18;635.3
19;664.9
20;658.8
21;672.8
22;630.4
23;632.4
24;690.8
25;712.5
26;693.9
27;712.3
28;707.5
29;662.6
30;696.4
31;730.9
32;709.7
33;681.9
34;695.1
35;646.8
36;696.1
37;731.0
38;742.4
39;723.2
40;714.4
41;711.4
42;741.2
43;753.0
44;750.3
45;695.9
46;723.5
47;736.7
48;741.8
49;746.8
50;715.7
51;589.5
52;673.8
53;574.2
54;728.5
55;752.7
56;689.1
57;658.1
58;676.8
59;726.7
