epis;0
0;150.0
1;39.4
2;-94.3
3;41.1
4;96.9
5;27.6
6;-63.4
7;0.5
8;128.6
9;235.4
10;65.8
11;102.1
12;37.1
13;53.5
14;79.1
15;-11.9
16;16.6
17;-128.1
18;130.9
19;217.9
20;155.4
21;-26.4
22;84.4
23;97.1
24;63.1
25;71.0
26;32.3
27;199.4
28;104.9
29;135.9
30;256.2
31;-46.3
32;41.5
33;77.5
34;-11.9
35;12.1
36;82.6
37;119.8
38;41.2
39;118.6
40;199.1
41;52.8
42;307.4
43;314.2
44;254.8
45;233.0
46;345.6
47;385.8
48;356.3
49;343.0
50;307.7
51;307.4
52;278.3
53;252.0
54;255.4
55;141.3
56;177.5
57;166.2
58;131.6
59;117.8
60;135.7
61;200.0
62;62.0
63;53.7
64;209.1
65;186.4
66;229.0
67;117.7
68;64.0
69;101.2
70;-52.5
71;150.7
72;-17.6
73;240.8
74;238.6
75;181.1
76;154.6
77;206.0
78;5.4
79;34.7
80;184.8
81;339.8
82;368.9
83;330.9
84;349.4
85;264.8
86;302.9
87;126.6
88;210.1
89;262.0
90;44.8
91;82.2
92;129.1
93;103.7
94;96.9
95;82.0
96;79.4
97;69.9
98;221.9
99;369.1
