epis;0
0;-136.5
1;97.5
2;43.3
3;92.7
4;283.9
5;200.0
6;203.6
7;228.2
8;171.9
9;-7.2
10;164.5
11;160.3
12;281.0
13;151.6
14;337.8
15;431.8
16;473.0
17;397.5
18;485.3
19;396.8
20;536.8
21;521.8
22;575.7
23;451.5
24;498.9
25;544.6
26;620.8
27;634.6
28;157.9
29;65.8
30;129.8
31;15.2
32;16.3
33;150.1
34;117.8
35;112.0
36;118.1
37;83.3
38;132.6
39;133.0
40;172.7
41;186.6
42;93.7
43;97.5
44;126.5
45;132.0
46;145.8
47;108.7
48;148.2
49;116.1
50;251.1
51;242.1
52;222.6
53;311.3
54;275.3
55;12.2
56;-0.2
57;163.2
58;125.1
59;96.0
60;96.8
61;101.7
62;97.3
63;115.6
64;142.7
65;162.6
66;202.3
67;-30.2
68;-29.0
69;98.8
70;-32.5
71;52.9
72;-9.0
73;20.4
74;-200.2
